val_acc, auc, val_acc_certain, auc_certain, batch_size, lstm_size, dense_size, regularization lstm, eta
0.647444444444,0.703671246053,0.71199261997,0.746609115856,64,358,1089,0.030151011377268267,0.0016540006000450797
0.522666666667,0.5,0,0,32,603,1258,0.04801541330462031,0.0030836670337369017
0.522666666667,0.5,0,0,64,657,1134,0.03200042153917067,0.002205012999909907
0.522666666667,0.5,0,0,64,415,76,0.05282040042666656,0.0027482939822414945
0.638,0.711715506297,0.719145940901,0.715857369079,512,624,1211,0.03035938865383453,0.0006258088119439509
0.522666666667,0.5,0,0,64,923,1193,0.07514208121714433,0.003446000715170374
0.621666666667,0.704130807788,0.670607826851,0.700051324406,64,220,1495,0.07421719223724764,0.0009675591181324786
0.646333333333,0.710536441212,0.6994068388,0.736322287465,256,406,1492,0.01684785772098494,0.0011792976216580579
0.649888888889,0.706359894982,0.715381589487,0.756565429043,32,101,318,0.09393248893521683,0.0005916388283181313
0.522666666667,0.533796121451,0,0,512,576,1373,0.05959657410510643,0.0023885824006226477
0.522666666667,0.503082433509,0,0,128,496,796,0.028596783518918246,0.00256261725690621
0.626333333333,0.702369100864,0.676928459065,0.732739291993,64,247,1400,0.03496686539624183,0.002047056743609673
0.65,0.706818640224,0.721333853354,0.757863737918,512,709,1213,0.02519065190639247,2.1324315311974784e-05
0.522666666667,0.5,0,0,32,308,1139,0.0482834075131203,0.0024269500404217994
0.522666666667,0.5,0,0,64,827,1007,0.06841855357645715,0.0027593881978401585
0.522666666667,0.5,0,0,32,504,723,0.0751600514419862,0.0022316144765391174
0.646777777778,0.701876297976,0.723852831749,0.756894800949,32,395,829,0.024114440276695973,0.001759798893771933
0.522666666667,0.5,0,0,32,423,850,0.09993915467895874,0.0025063375638666343
0.522666666667,0.532666342841,0,0,256,560,502,0.0915413360934172,0.001989476053188281
0.522666666667,0.501635633013,0,0,512,423,1422,0.08245660153935572,0.00242742070709546
0.636555555556,0.699383904225,0.710958619262,0.74705800144,32,149,85,0.0275220802587993,0.0021909669005179557
0.648666666667,0.712767730463,0.715833182896,0.745222176651,32,156,199,0.003153018212171055,0.0007780927176389987
0.634333333333,0.713517406934,0.69229387449,0.718289545031,128,366,1346,0.04205755790022077,0.0005179124403191747
0.656,0.712785520109,0.719160583942,0.757697945986,512,551,929,0.015881372061769483,0.0007355922091216471
0.522666666667,0.5374926194,0,0,256,640,954,0.08285381447990837,0.001832521591921337
0.522666666667,0.5,0,0,64,799,827,0.014037397448063184,0.00271801209362925
0.477333333333,0.51388497962,0,0,512,464,450,0.050491288821180626,0.0027669320676346368
0.522666666667,0.5,0,0,32,946,644,0.07210588002620401,0.0014038398736179354
0.522666666667,0.503936781882,0,0,64,482,834,0.04142567513921486,0.0018753577476875393
0.522666666667,0.5,0,0,64,986,884,0.06315970182749074,0.0028422145160229267
0.602222222222,0.640498208565,0.615423707204,0.64961857373,32,111,1484,3.748036128041754e-05,0.00034616168747435494
0.522666666667,0.5,0,0,32,891,1255,0.053420761081513196,0.0014082937811510973
0.649555555556,0.698935352772,0.706701318021,0.743079068975,64,67,109,0.05481262298848715,0.0024630675270978825
0.522666666667,0.499883612663,0,0,64,634,1233,0.09525283303295609,0.002306043626115238
0.522666666667,0.5,0,0,32,846,1466,0.051120853190875094,0.0020139745298443606
0.633666666667,0.702189658015,0.707342295772,0.717251438619,512,166,282,0.08608664992295587,0.0026079221377554944
0.646222222222,0.708183370823,0.714174907895,0.75875895622,32,741,298,0.022680370543466166,0.0012269566929867326
0.655333333333,0.714901535422,0.712270564242,0.750921368821,32,97,816,0.01044619507387219,0.0006543539087376441
0.633888888889,0.709048296489,0.695716124156,0.712246342185,512,220,168,0.03353402269077225,0.0025023218805075155
0.522666666667,0.532088278311,0,0,64,569,1258,0.06877221744157683,0.0017183091575407883
0.652555555556,0.713991108839,0.715574374255,0.759562332614,128,78,462,0.023685387732875096,0.000197071924375687
0.657333333333,0.712160816521,0.725380612858,0.763664993427,512,161,469,0.019782249913185092,0.0010721431674195368
0.640111111111,0.708789344561,0.702991045914,0.71053737247,512,986,920,0.013915441022770937,0.0013880120242492668
0.522666666667,0.501056108692,0,0,512,472,909,0.08526958760395288,0.0033503017200424345
0.522666666667,0.534683574896,0,0,512,403,107,0.09848204734019961,0.0021412011020754905
0.522666666667,0.5,0,0,32,577,452,0.07869158222728351,0.0019157960779956039
0.522666666667,0.5,0,0,32,226,1104,0.061088290727557996,0.0026074150294742313
0.654777777778,0.714316790496,0.717007515939,0.759887886309,32,293,155,0.0014309707479888802,0.0009907974204118551
0.654222222222,0.71475402239,0.701934204001,0.741716884,128,590,825,0.015750750362507292,0.00012096455725077854
0.641333333333,0.71251860119,0.706752182497,0.754834167674,128,910,1183,0.03918792389163585,0.00020167410527798462
0.644333333333,0.709538315879,0.70152963678,0.750558659095,128,338,430,0.03661442533118815,0.0005001685029173735
0.647444444444,0.706998417093,0.70427088676,0.732389570264,512,316,311,0.07305229101744223,0.0011639137380313731
0.652,0.711467614135,0.708111816175,0.743039515035,256,662,1167,0.09099690918079595,0.000780010277463996
0.636777777778,0.71407703852,0.682521583475,0.709053673428,128,756,1202,0.07470697645750433,8.84364245257034e-05
0.639222222222,0.694159377118,0.712892956626,0.746636990056,32,370,1382,0.04889855729897196,0.0014303863617447334
0.62,0.705507847634,0.680625241634,0.683060694333,256,307,1015,0.09492762437051061,0.0021031279671512
0.522666666667,0.5,0,0,32,851,382,0.03780424757186895,0.0017349387933924627
0.522666666667,0.536881684849,0,0,128,447,130,0.08372680274297134,0.0017067959785375677
0.522666666667,0.5,0,0,64,759,1333,0.0608810102722091,0.0034231320159559533
0.651333333333,0.707988426982,0.710801393903,0.741203270846,64,252,599,0.09174621747491685,0.0007350112463271605
0.650444444444,0.711340983524,0.709647666658,0.740629360542,32,341,624,0.01636169792503436,0.0009608964949813895
0.636222222222,0.704996228298,0.720745285271,0.754958034581,512,434,429,0.015199548755922998,0.002444578216177535
0.651,0.708229725346,0.707813057438,0.752254086772,512,933,413,0.06487941833667939,0.0006143144073556866
0.522666666667,0.5,0,0,128,862,786,0.027463462901877178,0.00232908507766473
0.625444444444,0.702695895921,0.696428571429,0.695656897523,512,974,71,0.07110996040250381,0.0012181124294013022
0.646666666667,0.705911182705,0.711935730727,0.757380187363,32,646,575,0.07541788771684708,0.0005526615197427543
0.522666666667,0.5,0,0,64,929,852,0.09363864871520855,0.0027944929755082393
0.652444444444,0.709612839404,0.720563058813,0.75860653267,512,367,1361,0.05842584396615631,5.6101379163926016e-05
0.645222222222,0.713587637685,0.707675753228,0.731661034264,64,559,559,0.06345620273299452,0.00035267629673690025
0.628111111111,0.709350955524,0.707626159778,0.675316880414,256,866,1152,0.05503524172880106,0.0014627318688394645
0.633333333333,0.691741073903,0.696671551233,0.737627663549,64,54,1430,0.08623726412739174,0.002007474259320139
0.654444444444,0.713599786109,0.720972755597,0.762817644768,256,584,217,0.018150683622208164,7.093774435952553e-05
0.627111111111,0.709896978897,0.677789364169,0.735099757514,512,242,1477,0.06333292432534475,0.0005613451238522712
0.613555555556,0.698289506969,0.66341866227,0.715577580446,512,189,522,0.06351340060972815,0.002310130243193849
0.648222222222,0.711219276613,0.715488545122,0.7621503478,32,265,221,0.02410603394702271,0.00015621320568813505
0.642444444444,0.70543770348,0.70497396301,0.745669846339,128,534,264,0.056718937320576514,0.0009888268584526793
0.522666666667,0.5,0,0,64,837,1208,0.0020691958656474554,0.0023202362175419014
0.522666666667,0.532635476939,0,0,32,472,159,0.09769703167982728,0.001308587028841351
0.655666666667,0.712354263458,0.740900280004,0.770175042174,32,591,909,0.03594846218899305,0.0006908131514291895
0.654666666667,0.711737229954,0.725179312903,0.756880339887,128,675,169,0.08690764784384525,8.575966044695323e-05
0.639444444444,0.691320493514,0.734891676441,0.76803962105,64,153,762,0.030552661183097487,0.0032911504714607884
0.647333333333,0.702752901964,0.730751708428,0.766185697863,32,428,1437,0.0448177608845968,0.0011512587545721225
0.522666666667,0.498897759465,0,0,64,990,776,0.07987539094537828,0.0011723897512537955
0.657,0.713188236625,0.72371134043,0.759697062834,256,585,1413,0.06574994114263973,7.887932122642972e-05
0.522666666667,0.5,0,0,128,483,720,0.021605867090310028,0.0031615781097084476
0.614777777778,0.704635561161,0.655952381115,0.67533925645,256,436,438,0.08229849610266589,0.001615225787531483
0.522666666667,0.5,0,0,32,400,854,0.07099349473307302,0.003123595812080008
0.638,0.712722254288,0.689737470167,0.740269584487,512,477,803,0.017912089713364155,0.00026269074509965965
0.522666666667,0.501195357828,0.522666666667,0.501195357828,32,779,1093,0.021570747859572338,0.0030613007369411083
0.522666666667,0.5,0,0,64,570,563,0.036962225209152336,0.002474164011388018
0.649222222222,0.709046799586,0.712746530314,0.758168590144,64,641,282,0.018869368819108147,0.0016543828659072429
0.631,0.709588653897,0.697692762992,0.701399566756,512,409,556,0.05385184968185639,0.0010939165792620868
0.631888888889,0.711585374664,0.675245295187,0.712454287946,256,102,396,0.0601546052895517,0.0009080102721601135
0.522666666667,0.5,0,0,32,129,772,0.08148665102242489,0.0026110898635402094
0.522666666667,0.5,0,0,32,460,1187,0.01652477160650694,0.002812795802249397
0.522666666667,0.5,0,0,32,485,1098,0.03219656166783964,0.0017813392357837125
